ID,date,sender,sender.carrier,receiver,receiver.carrier,length.call
4088,12,681.469.3534,1,353.145.9029,3,16
4089,12,681.469.3534,1,353.145.4306,3,1
4090,12,681.469.3534,1,353.145.8175,3,19
4091,12,681.469.3534,1,353.145.1669,3,33
4092,12,681.469.3534,1,940.386.7033,2,21
4093,12,681.469.3534,1,353.145.4306,3,22
4094,12,681.469.9722,1,681.469.7087,1,35
4095,12,681.469.9722,1,681.469.5704,1,28
4096,12,681.469.9722,1,681.469.1408,1,16
4097,12,681.469.9722,1,353.145.8454,3,32
4098,12,681.469.9722,1,681.469.4840,1,24
4099,12,681.469.9722,1,681.469.7188,1,1
4100,12,681.469.7087,1,940.386.5914,2,29
4101,12,681.469.7087,1,681.469.2926,1,19
4102,12,681.469.7087,1,681.469.2049,1,1
4103,12,681.469.8025,1,681.469.1390,1,1
4104,12,681.469.8025,1,353.145.8175,3,21
4105,12,681.469.8025,1,681.469.2926,1,24
4106,12,681.469.8025,1,940.386.4189,2,29
4107,12,681.469.8025,1,353.145.4306,3,21
4108,12,681.469.8025,1,681.469.5102,1,22
4109,12,681.469.8025,1,681.469.1081,1,24
4110,12,681.469.7576,1,353.145.1968,3,25
4111,12,681.469.7576,1,353.145.4644,3,1
4112,12,681.469.7576,1,681.469.5012,1,18
4113,12,681.469.7576,1,681.469.7188,1,14
4114,12,681.469.7576,1,681.469.7188,1,20
4115,12,681.469.1408,1,940.386.1402,2,31
4116,12,681.469.1408,1,681.469.9722,1,18
4117,12,681.469.1408,1,681.469.3054,1,1
4118,12,681.469.7160,1,681.469.2926,1,24
4119,12,681.469.7160,1,681.469.2049,1,23
4120,12,681.469.7160,1,940.386.4189,2,21
4121,12,681.469.7160,1,940.386.5914,2,17
4122,12,681.469.7160,1,353.145.4761,3,1
4123,12,681.469.7160,1,681.469.9336,1,32
4124,12,681.469.7160,1,681.469.9722,1,25
4125,12,681.469.7160,1,681.469.4720,1,1
4126,12,940.386.7033,2,681.469.5012,1,25
4127,12,940.386.7033,2,940.386.5914,2,33
4128,12,940.386.7033,2,353.145.5686,3,30
4129,12,940.386.7033,2,353.145.1669,3,18
4130,12,940.386.7033,2,681.469.5704,1,1
4131,12,940.386.7033,2,353.145.8454,3,23
4132,12,940.386.7033,2,681.469.1366,1,1
4133,12,940.386.7033,2,940.386.6876,2,1
4134,12,940.386.5914,2,681.469.9722,1,15
4135,12,940.386.5914,2,681.469.7188,1,26
4136,12,940.386.5914,2,681.469.2049,1,25
4137,12,940.386.5914,2,681.469.7087,1,19
4138,12,940.386.5914,2,353.145.1669,3,22
4139,12,940.386.7868,2,681.469.9336,1,28
4140,12,940.386.7868,2,681.469.5704,1,22
4141,12,940.386.7868,2,940.386.7033,2,24
4142,12,940.386.7868,2,681.469.2926,1,35
4143,12,940.386.7868,2,353.145.9029,3,18
4144,12,940.386.1085,2,681.469.3347,1,29
4145,12,940.386.1085,2,681.469.5012,1,31
4146,12,940.386.1085,2,353.145.8454,3,26
4147,12,940.386.1085,2,681.469.9951,1,32
4148,12,940.386.1085,2,940.386.6607,2,27
4149,12,940.386.1085,2,681.469.5102,1,25
4150,12,940.386.1085,2,940.386.7033,2,1
4151,12,940.386.2494,2,353.145.1968,3,16
4152,12,940.386.2494,2,681.469.7576,1,23
4153,12,940.386.2494,2,681.469.7527,1,26
4154,12,940.386.6607,2,940.386.7033,2,19
4155,12,940.386.6607,2,940.386.1402,2,1
4156,12,940.386.6607,2,353.145.5686,3,30
4157,12,940.386.6607,2,353.145.9453,3,22
4158,12,940.386.6607,2,353.145.1968,3,17
4159,12,940.386.6607,2,353.145.2037,3,24
4160,12,940.386.6607,2,681.469.9722,1,22
4161,12,940.386.6876,2,353.145.1968,3,1
4162,12,940.386.6876,2,681.469.6415,1,31
4163,12,940.386.6876,2,353.145.2037,3,21
4164,12,940.386.6876,2,353.145.5686,3,16
4165,12,940.386.6876,2,353.145.9453,3,20
4166,12,940.386.6876,2,940.386.4189,2,15
4167,12,940.386.4189,2,681.469.5704,1,31
4168,12,940.386.4189,2,681.469.4720,1,1
4169,12,940.386.1402,2,353.145.4306,3,23
4170,12,940.386.1402,2,681.469.5102,1,18
4171,12,940.386.1402,2,681.469.4593,1,26
4172,12,940.386.1402,2,353.145.8406,3,19
4173,12,940.386.1402,2,681.469.6415,1,38
4174,12,940.386.5860,2,681.469.3054,1,21
4175,12,940.386.5860,2,353.145.2037,3,28
4176,12,940.386.5860,2,940.386.1402,2,25
4177,12,940.386.5860,2,681.469.9336,1,25
4178,12,353.145.5686,3,681.469.1081,1,25
4179,12,353.145.5686,3,681.469.1390,1,27
4180,12,353.145.5686,3,681.469.1408,1,29
4181,12,353.145.4761,3,353.145.4306,3,29
4182,12,353.145.4761,3,681.469.1081,1,24
4183,12,353.145.4761,3,681.469.9722,1,27
4184,12,353.145.9453,3,681.469.7576,1,27
4185,12,353.145.9453,3,681.469.2555,1,23
4186,12,353.145.6110,3,353.145.1669,3,1
4187,12,353.145.6110,3,681.469.7527,1,1
4188,12,353.145.6110,3,940.386.5860,2,22
4189,12,353.145.6110,3,353.145.2037,3,22
4190,12,353.145.6110,3,940.386.4189,2,30
4191,12,353.145.6110,3,681.469.7576,1,15
4192,12,353.145.6110,3,681.469.1366,1,22
4193,12,353.145.6110,3,353.145.4644,3,28
4194,12,353.145.6110,3,681.469.6415,1,1
4195,12,353.145.8406,3,681.469.2049,1,22
4196,12,353.145.8406,3,940.386.7033,2,26
4197,12,353.145.8406,3,940.386.5914,2,25
4198,12,353.145.9474,3,681.469.1081,1,28
4199,12,353.145.9474,3,681.469.9722,1,25
4200,12,353.145.9474,3,940.386.4189,2,1
4201,12,353.145.9474,3,940.386.2494,2,1
4202,12,353.145.9474,3,940.386.7868,2,37
4203,12,353.145.9474,3,353.145.9242,3,26
4204,12,353.145.9242,3,353.145.3797,3,31
4205,12,353.145.9242,3,353.145.4644,3,26
4206,12,353.145.9242,3,940.386.5914,2,1
4207,12,353.145.9242,3,681.469.7188,1,35
4208,12,353.145.9242,3,353.145.4644,3,1
4209,12,353.145.1303,3,681.469.2926,1,1
4210,12,353.145.1303,3,681.469.3054,1,24
4211,12,353.145.1303,3,353.145.4644,3,24
4212,12,353.145.1303,3,940.386.4189,2,36
4213,12,353.145.1303,3,681.469.9951,1,26
4214,12,353.145.1303,3,681.469.7188,1,22
4215,12,353.145.1303,3,681.469.1390,1,26
4216,12,353.145.3797,3,353.145.4306,3,1
4217,12,353.145.3797,3,681.469.7576,1,1
4218,12,353.145.3797,3,681.469.7576,1,28
4219,12,353.145.3797,3,681.469.2663,1,17
4220,12,353.145.3797,3,681.469.5102,1,28
4221,12,353.145.3797,3,681.469.1366,1,30
4222,12,353.145.3797,3,940.386.7033,2,17
4223,12,353.145.3797,3,681.469.3347,1,15
4224,12,353.145.3797,3,940.386.5914,2,30
4225,12,353.145.3797,3,681.469.9336,1,20
4226,12,353.145.1968,3,353.145.4761,3,24
4227,12,353.145.1968,3,353.145.3797,3,28
4228,12,353.145.1968,3,353.145.9242,3,21
4229,12,353.145.1968,3,353.145.2037,3,24
4230,12,353.145.1968,3,353.145.5686,3,13
4231,12,353.145.1669,3,940.386.7033,2,1
4232,12,353.145.1669,3,353.145.9474,3,20
4233,12,353.145.1669,3,353.145.9029,3,8
4234,12,353.145.1669,3,681.469.1081,1,33
4235,12,353.145.1669,3,940.386.1402,2,32
4236,12,353.145.1669,3,353.145.2037,3,21
4237,12,353.145.1669,3,353.145.8454,3,24
4238,12,353.145.1669,3,940.386.2494,2,1
4239,12,353.145.8454,3,940.386.4189,2,34
4240,12,353.145.8454,3,353.145.9474,3,22
4241,12,353.145.8454,3,353.145.1669,3,23
4242,12,353.145.8454,3,940.386.5860,2,25
4243,12,353.145.8454,3,353.145.9242,3,24
4244,12,353.145.8454,3,681.469.3347,1,27
4245,12,353.145.4306,3,681.469.1390,1,13
4246,12,353.145.4306,3,940.386.7033,2,1
4247,12,353.145.4306,3,681.469.7188,1,23
4248,12,353.145.4306,3,681.469.1081,1,24
4249,12,353.145.4306,3,353.145.1303,3,1
4250,12,353.145.4306,3,681.469.5012,1,23
4251,12,353.145.4306,3,353.145.9029,3,1
4252,12,353.145.2037,3,681.469.9336,1,13
4253,12,353.145.2037,3,681.469.5704,1,25
4254,12,353.145.2037,3,940.386.4189,2,33
4255,12,353.145.2037,3,353.145.9242,3,16
4256,12,353.145.2037,3,681.469.2663,1,28
4257,12,353.145.2037,3,353.145.9453,3,24
4258,12,353.145.8175,3,681.469.2049,1,32
4259,12,353.145.8175,3,353.145.9453,3,1
4260,12,353.145.8175,3,353.145.3797,3,22
4261,12,353.145.8175,3,681.469.9722,1,20
4262,12,353.145.8175,3,353.145.8454,3,20
4263,12,353.145.8175,3,353.145.4761,3,15
4264,12,353.145.8175,3,353.145.4644,3,29
4265,12,353.145.8175,3,681.469.9951,1,40
4266,12,353.145.8175,3,681.469.3347,1,22
4267,12,353.145.8175,3,681.469.1390,1,17
4268,12,353.145.9029,3,353.145.1968,3,32
4269,12,353.145.9029,3,681.469.9951,1,32
4270,12,353.145.9029,3,353.145.9242,3,20
4271,12,353.145.9029,3,353.145.9453,3,28
4272,12,353.145.9029,3,681.469.9722,1,21
4273,12,353.145.4644,3,681.469.9951,1,1
4274,12,353.145.4644,3,353.145.8454,3,1
4275,12,353.145.4644,3,353.145.1669,3,22
4276,12,353.145.4644,3,681.469.9722,1,24
4277,12,353.145.4644,3,353.145.1669,3,23
4278,12,353.145.7916,3,353.145.1968,3,1
4279,12,353.145.7916,3,353.145.5686,3,1
4280,12,353.145.7916,3,681.469.7576,1,14
4281,12,353.145.7916,3,681.469.7527,1,31
4282,12,353.145.7916,3,353.145.1669,3,21
4283,12,353.145.7916,3,681.469.5102,1,20
4284,12,353.145.7916,3,353.145.8454,3,1
4285,12,353.145.7916,3,681.469.2926,1,29
4286,12,353.145.7916,3,681.469.2049,1,16
4287,12,353.145.9066,3,940.386.5860,2,45
4288,12,353.145.9066,3,353.145.8454,3,30
4289,12,353.145.9066,3,353.145.5686,3,1
4290,12,353.145.9066,3,353.145.8454,3,27
4291,12,353.145.9066,3,681.469.9722,1,16
4292,12,353.145.9066,3,940.386.2494,2,25
4293,12,353.145.9066,3,681.469.7527,1,20
4294,12,353.145.9066,3,353.145.5686,3,21
4295,12,353.145.4769,3,940.386.1402,2,26
4296,12,353.145.4769,3,353.145.9474,3,16
4297,12,353.145.4769,3,681.469.1390,1,1
4298,12,353.145.4769,3,353.145.1669,3,28
4299,12,353.145.4769,3,681.469.5102,1,23
4300,12,353.145.4769,3,353.145.1669,3,20
4301,12,353.145.4769,3,681.469.2555,1,17
4302,12,353.145.4769,3,681.469.7188,1,21
4303,12,353.145.4769,3,353.145.4761,3,24
4304,12,353.145.4769,3,940.386.4189,2,26
4305,12,353.145.4769,3,940.386.5860,2,22
4306,13,681.469.9336,1,681.469.9951,1,22
4307,13,681.469.9336,1,353.145.9242,3,28
4308,13,681.469.9336,1,353.145.4644,3,21
4309,13,681.469.9336,1,681.469.2555,1,21
4310,13,681.469.9336,1,681.469.7188,1,17
4311,13,681.469.5599,1,353.145.4761,3,26
4312,13,681.469.5599,1,681.469.4840,1,25
4313,13,681.469.5599,1,681.469.5102,1,21
4314,13,681.469.5599,1,353.145.4306,3,26
4315,13,681.469.5599,1,940.386.7033,2,27
4316,13,681.469.7188,1,353.145.9029,3,20
4317,13,681.469.7188,1,940.386.7033,2,29
4318,13,681.469.7188,1,940.386.6876,2,24
4319,13,681.469.7188,1,353.145.1669,3,42
4320,13,681.469.3347,1,940.386.2494,2,26
4321,13,681.469.3347,1,353.145.2037,3,23
4322,13,681.469.3347,1,681.469.2926,1,1
4323,13,681.469.3347,1,681.469.9336,1,20
4324,13,681.469.3347,1,681.469.5102,1,30
4325,13,681.469.3347,1,681.469.7188,1,33
4326,13,681.469.3347,1,353.145.3797,3,1
4327,13,681.469.3347,1,681.469.1081,1,26
4328,13,681.469.4720,1,681.469.7576,1,21
4329,13,681.469.4720,1,940.386.6876,2,28
4330,13,681.469.4720,1,353.145.1669,3,1
4331,13,681.469.4720,1,681.469.5704,1,23
4332,13,681.469.5102,1,681.469.2663,1,14
4333,13,681.469.5102,1,681.469.9722,1,20
4334,13,681.469.5102,1,681.469.7576,1,17
4335,13,681.469.5102,1,681.469.2663,1,19
4336,13,681.469.5102,1,353.145.1669,3,21
4337,13,681.469.5102,1,681.469.1366,1,23
4338,13,681.469.5102,1,940.386.2494,2,18
4339,13,681.469.5102,1,353.145.4306,3,13
4340,13,681.469.5102,1,681.469.7188,1,23
4341,13,681.469.6415,1,681.469.2663,1,21
4342,13,681.469.6415,1,681.469.2926,1,15
4343,13,681.469.6415,1,681.469.9336,1,24
4344,13,681.469.6415,1,940.386.7868,2,1
4345,13,681.469.6415,1,681.469.7527,1,1
4346,13,681.469.6415,1,940.386.7033,2,40
4347,13,681.469.6415,1,940.386.5914,2,27
4348,13,681.469.6415,1,353.145.4761,3,20
4349,13,681.469.6415,1,681.469.5704,1,26
4350,13,681.469.6415,1,940.386.7033,2,26
4351,13,681.469.6415,1,681.469.9336,1,20
4352,13,681.469.6415,1,681.469.9336,1,18
4353,13,681.469.6415,1,353.145.1669,3,1
4354,13,681.469.6415,1,940.386.4189,2,1
4355,13,681.469.2555,1,353.145.4306,3,26
4356,13,681.469.2555,1,353.145.9029,3,18
4357,13,681.469.2555,1,681.469.7527,1,33
4358,13,681.469.2555,1,353.145.8406,3,36
4359,13,681.469.3054,1,681.469.7087,1,31
4360,13,681.469.3054,1,681.469.7527,1,20
4361,13,681.469.3054,1,353.145.4644,3,41
4362,13,681.469.3054,1,353.145.9242,3,24
4363,13,681.469.3054,1,940.386.6876,2,17
4364,13,681.469.4593,1,940.386.4189,2,25
4365,13,681.469.4593,1,353.145.3797,3,1
4366,13,681.469.4593,1,681.469.3347,1,1
4367,13,681.469.2049,1,353.145.9242,3,1
4368,13,681.469.2049,1,681.469.7087,1,21
4369,13,681.469.2049,1,681.469.3347,1,1
4370,13,681.469.2049,1,681.469.1081,1,1
4371,13,681.469.2049,1,353.145.4761,3,27
4372,13,681.469.7877,1,681.469.7527,1,35
4373,13,681.469.7877,1,353.145.1669,3,21
4374,13,681.469.7877,1,681.469.7527,1,28
4375,13,681.469.7877,1,353.145.9029,3,23
4376,13,681.469.7877,1,681.469.9336,1,1
4377,13,681.469.7877,1,681.469.7576,1,25
4378,13,681.469.7877,1,940.386.1402,2,27
4379,13,681.469.7877,1,353.145.1669,3,26
4380,13,681.469.7877,1,681.469.2926,1,18
4381,13,681.469.7877,1,353.145.8406,3,38
4382,13,681.469.1366,1,681.469.9336,1,29
4383,13,681.469.1366,1,681.469.2663,1,25
4384,13,681.469.1366,1,681.469.2663,1,25
4385,13,681.469.1366,1,353.145.8406,3,24
4386,13,681.469.1366,1,353.145.1669,3,27
4387,13,681.469.1366,1,940.386.7868,2,20
4388,13,681.469.1366,1,681.469.2555,1,24
4389,13,681.469.2663,1,353.145.9242,3,1
4390,13,681.469.2663,1,353.145.4306,3,27
4391,13,681.469.2663,1,353.145.4644,3,25
4392,13,681.469.2663,1,940.386.7868,2,31
4393,13,681.469.2663,1,353.145.1669,3,24
4394,13,681.469.2663,1,353.145.9242,3,26
4395,13,681.469.2663,1,940.386.5914,2,1
4396,13,681.469.2663,1,940.386.5860,2,22
4397,13,681.469.2663,1,681.469.5012,1,22
4398,13,681.469.2663,1,681.469.7188,1,31
4399,13,681.469.4840,1,681.469.7188,1,27
4400,13,681.469.4840,1,353.145.3797,3,17
4401,13,681.469.4840,1,353.145.3797,3,31
4402,13,681.469.4840,1,353.145.9029,3,16
4403,13,681.469.4840,1,681.469.4593,1,27
4404,13,681.469.1081,1,681.469.9722,1,24
4405,13,681.469.1081,1,681.469.3347,1,16
4406,13,681.469.1081,1,353.145.9474,3,1
4407,13,681.469.1081,1,681.469.7576,1,25
4408,13,681.469.7527,1,353.145.1669,3,19
4409,13,681.469.7527,1,353.145.9029,3,23
4410,13,681.469.7527,1,353.145.9453,3,22
4411,13,681.469.7527,1,681.469.2049,1,27
4412,13,681.469.7527,1,940.386.5914,2,21
4413,13,681.469.7527,1,681.469.7576,1,1
4414,13,681.469.7527,1,681.469.7188,1,18
4415,13,681.469.1390,1,681.469.9722,1,29
4416,13,681.469.1390,1,681.469.9336,1,1
4417,13,681.469.1390,1,940.386.5860,2,24
4418,13,681.469.1390,1,681.469.1081,1,1
4419,13,681.469.1390,1,681.469.7576,1,20
4420,13,681.469.1390,1,353.145.4306,3,1
4421,13,681.469.5704,1,681.469.7188,1,1
4422,13,681.469.5704,1,353.145.4644,3,25
4423,13,681.469.5704,1,940.386.7868,2,35
4424,13,681.469.5704,1,681.469.9951,1,29
4425,13,681.469.9378,1,940.386.1085,2,32
4426,13,681.469.9378,1,681.469.7576,1,29
4427,13,681.469.9378,1,681.469.9336,1,20
4428,13,681.469.2926,1,681.469.9722,1,1
4429,13,681.469.2926,1,353.145.4761,3,26
4430,13,681.469.9951,1,353.145.9029,3,23
4431,13,681.469.9951,1,353.145.1968,3,16
4432,13,681.469.9951,1,353.145.9453,3,1
4433,13,681.469.5012,1,353.145.9242,3,25
4434,13,681.469.5012,1,681.469.9378,1,20
4435,13,681.469.5012,1,681.469.2555,1,1
4436,13,681.469.5012,1,940.386.1402,2,23
4437,13,681.469.3534,1,353.145.8406,3,28
4438,13,681.469.3534,1,940.386.2494,2,25
4439,13,681.469.3534,1,681.469.7877,1,25
4440,13,681.469.3534,1,353.145.9242,3,15
4441,13,681.469.3534,1,353.145.8454,3,24
4442,13,681.469.3534,1,353.145.1968,3,25
4443,13,681.469.3534,1,681.469.7576,1,30
4444,13,681.469.9722,1,353.145.4761,3,24
4445,13,681.469.9722,1,353.145.4306,3,28
4446,13,681.469.9722,1,940.386.7033,2,19
4447,13,681.469.9722,1,940.386.5914,2,23
4448,13,681.469.9722,1,681.469.1081,1,22
4449,13,681.469.9722,1,681.469.9951,1,26
4450,13,681.469.9722,1,353.145.2037,3,21
4451,13,681.469.7087,1,681.469.5012,1,1
4452,13,681.469.7087,1,681.469.2926,1,19
4453,13,681.469.7087,1,681.469.1081,1,1
4454,13,681.469.7087,1,353.145.4306,3,23
4455,13,681.469.7087,1,353.145.1303,3,1
4456,13,681.469.7087,1,940.386.5860,2,20
4457,13,681.469.7087,1,353.145.1968,3,17
4458,13,681.469.8025,1,353.145.1968,3,19
4459,13,681.469.8025,1,681.469.2049,1,14
4460,13,681.469.8025,1,681.469.7188,1,15
4461,13,681.469.8025,1,353.145.2037,3,26
4462,13,681.469.8025,1,940.386.7868,2,26
4463,13,681.469.8025,1,940.386.2494,2,20
4464,13,681.469.8025,1,681.469.7576,1,23
4465,13,681.469.8025,1,681.469.1081,1,22
4466,13,681.469.8025,1,681.469.3347,1,20
4467,13,681.469.8025,1,353.145.2037,3,1
4468,13,681.469.7576,1,940.386.4189,2,34
4469,13,681.469.7576,1,681.469.5704,1,1
4470,13,681.469.7576,1,681.469.2663,1,15
4471,13,681.469.7576,1,681.469.2049,1,23
4472,13,681.469.7576,1,681.469.9722,1,26
4473,13,681.469.7576,1,353.145.1303,3,28
4474,13,681.469.7576,1,940.386.1402,2,30
4475,13,681.469.1408,1,353.145.9029,3,29
4476,13,681.469.1408,1,681.469.3347,1,1
4477,13,681.469.1408,1,940.386.5860,2,1
4478,13,681.469.1408,1,681.469.9951,1,25
4479,13,681.469.1408,1,353.145.3797,3,24
4480,13,681.469.7160,1,353.145.1968,3,25
4481,13,681.469.7160,1,681.469.6415,1,30
4482,13,681.469.7160,1,681.469.2663,1,20
4483,13,681.469.7160,1,681.469.6415,1,23
4484,13,681.469.7160,1,353.145.1669,3,1
4485,13,681.469.7160,1,681.469.1081,1,19
4486,13,681.469.7160,1,940.386.1085,2,28
4487,13,681.469.7160,1,940.386.5860,2,1
4488,13,681.469.7160,1,681.469.2049,1,30
4489,13,940.386.7033,2,681.469.9951,1,28
4490,13,940.386.7033,2,353.145.9029,3,1
4491,13,940.386.7033,2,353.145.8454,3,37
4492,13,940.386.7033,2,681.469.5704,1,14
4493,13,940.386.5914,2,681.469.6415,1,1
4494,13,940.386.5914,2,681.469.2049,1,26
4495,13,940.386.5914,2,353.145.8454,3,1
4496,13,940.386.5914,2,353.145.7916,3,1
4497,13,940.386.5914,2,681.469.9378,1,23
4498,13,940.386.5914,2,681.469.7576,1,19
4499,13,940.386.5914,2,940.386.2494,2,24
4500,13,940.386.5914,2,681.469.7527,1,31
4501,13,940.386.7868,2,353.145.1669,3,1
4502,13,940.386.7868,2,353.145.5686,3,21
4503,13,940.386.7868,2,681.469.9336,1,1
4504,13,940.386.7868,2,681.469.2663,1,1
4505,13,940.386.7868,2,353.145.9242,3,18
4506,13,940.386.7868,2,681.469.9336,1,23
4507,13,940.386.7868,2,681.469.7087,1,19
4508,13,940.386.7868,2,681.469.7576,1,16
4509,13,940.386.7868,2,353.145.1968,3,22
4510,13,940.386.7868,2,353.145.1968,3,20
4511,13,940.386.7868,2,681.469.2663,1,17
4512,13,940.386.1085,2,681.469.9951,1,1
4513,13,940.386.1085,2,681.469.7576,1,1
4514,13,940.386.1085,2,681.469.5012,1,16
4515,13,940.386.1085,2,681.469.9951,1,28
4516,13,940.386.1085,2,681.469.1366,1,27
4517,13,940.386.1085,2,681.469.3347,1,24
4518,13,940.386.1085,2,681.469.5102,1,16
4519,13,940.386.1085,2,681.469.2663,1,1
4520,13,940.386.2494,2,681.469.2926,1,22
4521,13,940.386.2494,2,353.145.4306,3,23
4522,13,940.386.2494,2,940.386.1402,2,32
4523,13,940.386.2494,2,940.386.4189,2,19
4524,13,940.386.6607,2,681.469.7527,1,17
4525,13,940.386.6607,2,940.386.2494,2,1
4526,13,940.386.6607,2,681.469.4593,1,25
4527,13,940.386.6607,2,353.145.9474,3,1
4528,13,940.386.6607,2,353.145.9029,3,19
4529,13,940.386.6607,2,681.469.7087,1,24
4530,13,940.386.6607,2,940.386.6876,2,31
4531,13,940.386.6876,2,353.145.9029,3,18
4532,13,940.386.6876,2,681.469.1366,1,1
4533,13,940.386.6876,2,681.469.7576,1,32
4534,13,940.386.6876,2,353.145.9242,3,19
4535,13,940.386.4189,2,353.145.1968,3,25
4536,13,940.386.4189,2,353.145.3797,3,19
4537,13,940.386.4189,2,681.469.7576,1,22
4538,13,940.386.1402,2,681.469.7188,1,20
4539,13,940.386.1402,2,353.145.9453,3,26
4540,13,940.386.1402,2,353.145.9453,3,1
4541,13,940.386.1402,2,681.469.5704,1,22
4542,13,940.386.1402,2,940.386.2494,2,30
4543,13,940.386.1402,2,681.469.3534,1,20
4544,13,940.386.5860,2,681.469.9336,1,34
4545,13,940.386.5860,2,353.145.9029,3,23
4546,13,940.386.5860,2,353.145.9453,3,1
4547,13,940.386.5860,2,940.386.5914,2,25
4548,13,940.386.5860,2,681.469.7188,1,16
4549,13,940.386.5860,2,681.469.2926,1,1
4550,13,353.145.5686,3,353.145.8454,3,19
4551,13,353.145.5686,3,681.469.2049,1,33
4552,13,353.145.5686,3,353.145.4644,3,21
4553,13,353.145.5686,3,681.469.9378,1,36
4554,13,353.145.5686,3,353.145.8454,3,25
4555,13,353.145.4761,3,681.469.2049,1,23
4556,13,353.145.4761,3,353.145.1669,3,19
4557,13,353.145.4761,3,681.469.5012,1,23
4558,13,353.145.4761,3,353.145.9029,3,17
4559,13,353.145.4761,3,353.145.9453,3,18
4560,13,353.145.4761,3,353.145.8454,3,1
4561,13,353.145.9453,3,353.145.9474,3,1
4562,13,353.145.9453,3,681.469.1081,1,21
4563,13,353.145.9453,3,681.469.9951,1,22
4564,13,353.145.9453,3,681.469.7527,1,17
4565,13,353.145.9453,3,681.469.7087,1,1
4566,13,353.145.9453,3,681.469.7576,1,1
4567,13,353.145.9453,3,681.469.1081,1,23
4568,13,353.145.6110,3,681.469.1081,1,35
4569,13,353.145.6110,3,940.386.7033,2,17
4570,13,353.145.6110,3,940.386.7868,2,34
4571,13,353.145.6110,3,940.386.5914,2,1
4572,13,353.145.6110,3,353.145.8454,3,18
4573,13,353.145.6110,3,940.386.5860,2,29
4574,13,353.145.6110,3,353.145.9029,3,24
4575,13,353.145.6110,3,940.386.2494,2,24
4576,13,353.145.8406,3,681.469.9378,1,1
4577,13,353.145.8406,3,681.469.4840,1,1
4578,13,353.145.8406,3,681.469.5704,1,20
4579,13,353.145.9474,3,681.469.5102,1,1
4580,13,353.145.9474,3,353.145.8454,3,23
4581,13,353.145.9474,3,353.145.2037,3,37
4582,13,353.145.9474,3,940.386.2494,2,23
4583,13,353.145.9474,3,681.469.2926,1,29
4584,13,353.145.9474,3,940.386.1085,2,24
4585,13,353.145.9242,3,353.145.9474,3,25
4586,13,353.145.9242,3,353.145.4644,3,18
4587,13,353.145.9242,3,681.469.9722,1,1
4588,13,353.145.9242,3,353.145.9029,3,1
4589,13,353.145.9242,3,681.469.2049,1,16
4590,13,353.145.1303,3,681.469.6415,1,1
4591,13,353.145.1303,3,681.469.9951,1,21
4592,13,353.145.1303,3,681.469.4840,1,38
4593,13,353.145.1303,3,681.469.2555,1,34
4594,13,353.145.1303,3,353.145.7916,3,17
4595,13,353.145.1303,3,681.469.2049,1,29
4596,13,353.145.1303,3,681.469.2555,1,27
4597,13,353.145.1303,3,681.469.2555,1,23
4598,13,353.145.3797,3,940.386.2494,2,28
4599,13,353.145.3797,3,681.469.5102,1,23
4600,13,353.145.3797,3,681.469.1081,1,22
4601,13,353.145.3797,3,353.145.9029,3,1
4602,13,353.145.3797,3,940.386.7868,2,32
4603,13,353.145.3797,3,353.145.2037,3,30
4604,13,353.145.3797,3,353.145.1669,3,29
4605,13,353.145.3797,3,940.386.1085,2,22
4606,13,353.145.3797,3,681.469.2049,1,1
4607,13,353.145.3797,3,681.469.5012,1,32
4608,13,353.145.3797,3,353.145.4761,3,34
4609,13,353.145.1968,3,681.469.1366,1,17
4610,13,353.145.1968,3,940.386.5860,2,1
4611,13,353.145.1968,3,353.145.4644,3,22
4612,13,353.145.1968,3,353.145.2037,3,50
4613,13,353.145.1968,3,940.386.7033,2,21
4614,13,353.145.1968,3,353.145.5686,3,25
4615,13,353.145.1968,3,353.145.3797,3,35
4616,13,353.145.1968,3,681.469.1390,1,26
4617,13,353.145.1669,3,353.145.9029,3,14
4618,13,353.145.1669,3,681.469.7188,1,26
4619,13,353.145.1669,3,681.469.5012,1,13
4620,13,353.145.1669,3,353.145.4769,3,18
4621,13,353.145.1669,3,940.386.5914,2,1
4622,13,353.145.1669,3,353.145.8454,3,29
4623,13,353.145.1669,3,681.469.3347,1,17
4624,13,353.145.8454,3,353.145.5686,3,21
4625,13,353.145.8454,3,940.386.7033,2,28
4626,13,353.145.8454,3,353.145.9453,3,1
4627,13,353.145.8454,3,681.469.1081,1,1
4628,13,353.145.8454,3,353.145.8406,3,10
4629,13,353.145.8454,3,353.145.9029,3,23
4630,13,353.145.8454,3,353.145.1669,3,1
4631,13,353.145.4306,3,940.386.4189,2,20
4632,13,353.145.4306,3,681.469.1366,1,18
4633,13,353.145.4306,3,353.145.8406,3,25
